Date,HIGH,LOW,OPEN,CLOSE,VOLUME,ticker
2017-05-22,15.855,15.855,15.855,15.85,50,PNCGMc1
2017-05-23,,,,16.0,,PNCGMc1
2017-05-24,16.01,15.975,16.01,15.91,40,PNCGMc1
2017-05-25,15.825,15.8,15.8,15.71,90,PNCGMc1
2017-05-26,15.8,15.8,15.8,15.76,5,PNCGMc1
2017-05-30,16.1,16.05,16.05,16.01,220,PNCGMc1
2017-05-31,,,,15.59,,PNCGMc1
2017-06-01,,,,15.54,,PNCGMc1
2017-06-02,,,,15.3,,PNCGMc1
2017-06-05,,,,15.47,,PNCGMc1
2017-06-06,,,,15.33,,PNCGMc1
2017-06-07,15.435,15.425,15.425,15.36,120,PNCGMc1
2017-06-08,15.7,15.475,15.475,15.78,55,PNCGMc1
2017-06-09,15.65,15.425,15.65,15.39,10,PNCGMc1
2017-06-12,15.275,15.2,15.275,15.22,15,PNCGMc1
2017-06-13,15.2,15.15,15.2,15.15,280,PNCGMc1
2017-06-14,15.225,15.15,15.225,15.14,45,PNCGMc1
2017-06-15,15.1,15.05,15.075,14.98,485,PNCGMc1
2017-06-16,15.125,15.1,15.125,14.91,130,PNCGMc1
2017-06-19,15.25,15.25,15.25,15.21,20,PNCGMc1
2017-06-20,15.325,15.295,15.325,15.16,335,PNCGMc1
2017-06-21,15.31,15.29,15.3,15.05,350,PNCGMc1
2017-06-22,15.1,15.035,15.035,14.99,140,PNCGMc1
2017-06-23,,,,14.96,,PNCGMc1
2017-06-26,,,,15.16,,PNCGMc1
2017-06-27,,,,15.33,,PNCGMc1
2017-06-28,15.62,15.475,15.475,15.62,115,PNCGMc1
2017-06-29,,,,15.49,,PNCGMc1
2017-06-30,15.325,15.325,15.325,15.28,15,PNCGMc1
2017-07-03,15.525,15.35,15.35,15.56,45,PNCGMc1
2017-07-04,15.4,15.375,15.4,15.4,10,PNCGMc1
2017-07-05,15.375,15.35,15.375,15.32,40,PNCGMc1
2017-07-06,15.35,15.325,15.35,15.49,60,PNCGMc1
2017-07-07,15.2,15.15,15.175,15.13,15,PNCGMc1
2017-07-10,15.0,14.975,15.0,15.07,45,PNCGMc1
2017-07-11,14.915,14.875,14.9,14.84,40,PNCGMc1
2017-07-12,14.825,14.825,14.825,14.81,145,PNCGMc1
2017-07-13,,,,14.88,,PNCGMc1
2017-07-14,14.85,14.85,14.85,14.96,5,PNCGMc1
2017-07-17,15.1,15.1,15.1,15.23,10,PNCGMc1
2017-07-18,15.125,15.025,15.125,15.04,105,PNCGMc1
2017-07-19,15.065,15.0,15.025,15.05,40,PNCGMc1
2017-07-20,15.26,15.21,15.26,15.24,70,PNCGMc1
2017-07-21,15.235,15.15,15.235,15.0,75,PNCGMc1
2017-07-24,14.99,14.975,14.99,14.97,40,PNCGMc1
2017-07-25,15.13,15.0,15.06,15.09,185,PNCGMc1
2017-07-26,15.47,15.3,15.3,15.49,10,PNCGMc1
2017-07-27,15.455,15.42,15.42,15.34,100,PNCGMc1
2017-07-28,15.31,15.1,15.28,15.17,155,PNCGMc1
2017-07-31,15.285,15.285,15.285,15.23,10,PNCGMc1
2017-08-01,15.025,14.9,15.0,14.88,60,PNCGMc1
2017-08-02,15.12,15.12,15.12,15.13,5,PNCGMc1
2017-08-03,15.15,15.075,15.075,15.15,120,PNCGMc1
2017-08-04,15.2,15.2,15.2,15.23,5,PNCGMc1
2017-08-07,,,,15.67,,PNCGMc1
2017-08-08,15.5,15.425,15.5,15.51,85,PNCGMc1
2017-08-09,15.85,15.775,15.775,15.82,20,PNCGMc1
2017-08-10,,,,15.94,,PNCGMc1
2017-08-11,16.175,16.175,16.175,16.27,5,PNCGMc1
2017-08-14,16.2,16.05,16.2,15.99,315,PNCGMc1
2017-08-15,16.05,15.9,15.95,15.88,70,PNCGMc1
2017-08-16,16.3,15.945,15.945,16.37,140,PNCGMc1
2017-08-17,16.4,16.365,16.365,16.38,35,PNCGMc1
2017-08-18,16.35,16.35,16.35,16.27,5,PNCGMc1
2017-08-21,16.325,16.325,16.325,16.29,5,PNCGMc1
2017-08-22,16.385,16.225,16.225,16.33,40,PNCGMc1
2017-08-23,16.55,16.55,16.55,16.46,5,PNCGMc1
2017-08-24,16.575,16.525,16.55,16.39,225,PNCGMc1
2017-08-25,16.525,16.4,16.5,16.41,70,PNCGMc1
2017-08-29,16.55,16.5,16.525,16.54,150,PNCGMc1
2017-08-30,16.8,16.65,16.725,16.59,65,PNCGMc1
2017-08-31,,,,16.53,,PNCGMc1
2017-09-01,16.75,16.7,16.75,16.53,425,PNCGMc1
2017-09-04,16.625,16.625,16.625,16.63,10,PNCGMc1
2017-09-05,16.95,16.95,16.95,17.06,35,PNCGMc1
2017-09-06,17.15,17.0,17.0,17.02,90,PNCGMc1
2017-09-07,17.025,16.925,17.025,16.994,325,PNCGMc1
2017-09-08,,,,16.887,,PNCGMc1
2017-09-11,17.33,17.265,17.33,17.27,30,PNCGMc1
2017-09-12,17.35,17.325,17.35,17.309,155,PNCGMc1
2017-09-13,17.4,17.4,17.4,17.49,10,PNCGMc1
2017-09-14,17.775,17.68,17.775,17.688,70,PNCGMc1
2017-09-15,17.4,17.4,17.4,17.294,75,PNCGMc1
2017-09-18,17.375,17.225,17.375,17.169,40,PNCGMc1
2017-09-19,17.4,17.25,17.4,17.273,55,PNCGMc1
2017-09-20,17.16,17.155,17.155,17.017,45,PNCGMc1
2017-09-21,,,,16.905,,PNCGMc1
2017-09-22,16.875,16.825,16.825,16.797,150,PNCGMc1
2017-09-25,17.62,17.37,17.37,17.544,25,PNCGMc1
2017-09-26,17.635,17.425,17.635,17.576,475,PNCGMc1
2017-09-27,17.65,17.55,17.55,17.662,110,PNCGMc1
2017-09-28,18.04,17.575,17.575,17.717,165,PNCGMc1
2017-09-29,,,,17.601,,PNCGMc1
2017-10-02,17.875,17.85,17.875,17.758,70,PNCGMc1
2017-10-03,18.1,18.085,18.085,18.124,15,PNCGMc1
2017-10-04,18.225,18.175,18.225,18.158,20,PNCGMc1
2017-10-05,,,,18.302,,PNCGMc1
2017-10-06,18.34,18.34,18.34,18.285,15,PNCGMc1
2017-10-09,,,,18.402,,PNCGMc1
2017-10-10,,,,18.346,,PNCGMc1
2017-10-11,18.35,18.325,18.35,18.23,90,PNCGMc1
2017-10-12,18.06,18.05,18.05,18.024,45,PNCGMc1
2017-10-13,18.2,18.15,18.2,18.125,50,PNCGMc1
2017-10-16,18.195,18.195,18.195,18.305,10,PNCGMc1
2017-10-17,,,,18.381,,PNCGMc1
2017-10-18,18.55,18.38,18.4,18.54,200,PNCGMc1
2017-10-19,18.425,18.4,18.4,18.311,130,PNCGMc1
2017-10-20,18.25,18.15,18.25,18.028,950,PNCGMc1
2017-10-23,18.085,17.975,18.085,17.997,550,PNCGMc1
2017-10-24,18.0,17.875,17.875,17.883,270,PNCGMc1
2017-10-25,18.05,17.95,18.05,18.077,85,PNCGMc1
2017-10-26,18.01,17.885,18.01,17.94,180,PNCGMc1
2017-10-27,18.01,17.9,17.9,18.037,65,PNCGMc1
2017-10-30,18.0,17.925,17.965,17.962,520,PNCGMc1
2017-10-31,,,,18.491,,PNCGMc1
2017-11-01,,,,18.68,,PNCGMc1
2017-11-02,,,,18.661,,PNCGMc1
2017-11-03,18.45,18.375,18.45,18.43,45,PNCGMc1
2017-11-06,19.05,18.85,18.85,19.038,100,PNCGMc1
2017-11-07,,,,19.356,,PNCGMc1
2017-11-08,,,,19.482,,PNCGMc1
