Date,CLOSE
2022-08-30,196.5
2022-08-31,197.0
2022-09-01,207.97
2022-09-02,169.836
2022-09-05,186.0
2022-09-06,180.0
2022-09-07,174.79
2022-09-08,175.677
2022-09-09,167.892
2022-09-12,154.26
2022-09-13,159.6
2022-09-14,177.911
2022-09-15,169.244
2022-09-16,135.0
2022-09-19,127.501
2022-09-20,145.769
2022-09-21,134.027
2022-09-22,129.625
2022-09-23,125.074
2022-09-26,108.0
2022-09-27,105.123
2022-09-28,116.025
2022-09-29,95.7
2022-09-30,151.45
2022-10-03,134.817
2022-10-04,136.533
2022-10-05,140.0
2022-10-06,134.853
2022-10-07,112.356
2022-10-10,115.732
2022-10-11,124.85
2022-10-12,132.081
2022-10-13,125.73
2022-10-14,119.35
2022-10-17,108.264
2022-10-18,93.186
2022-10-19,90.82
2022-10-20,104.578
2022-10-21,91.104
2022-10-24,76.57
2022-10-25,79.32
2022-10-26,88.7
2022-10-27,95.55
2022-10-28,97.2
2022-10-31,111.25
2022-11-01,106.91
2022-11-02,117.47
2022-11-03,116.213
2022-11-04,105.56
2022-11-07,100.217
2022-11-08,108.543
2022-11-09,101.253
2022-11-10,100.54
2022-11-11,85.374
2022-11-14,97.52
2022-11-15,107.6
2022-11-16,99.66
2022-11-17,96.491
2022-11-18,101.599
2022-11-21,101.091
2022-11-22,103.97
2022-11-23,114.55
2022-11-24,109.75
2022-11-25,108.59
2022-11-28,104.42
2022-11-29,114.06
2022-11-30,134.526
2022-12-01,131.4
2022-12-02,123.531
2022-12-05,126.578
2022-12-06,131.644
2022-12-07,143.881
2022-12-08,133.192
2022-12-09,134.025
2022-12-12,130.002
2022-12-13,130.521
2022-12-14,124.629
2022-12-15,128.583
2022-12-16,110.829
2022-12-19,106.3
2022-12-20,100.137
2022-12-21,89.12
2022-12-22,80.457
2022-12-23,72.112
2022-12-26,
2022-12-27,69.427
2022-12-28,70.393
2022-12-29,74.278
2022-12-30,64.894
2023-01-02,70.708
2023-01-03,66.78
2023-01-04,58.572
2023-01-05,65.749
2023-01-06,63.543
2023-01-09,69.35
2023-01-10,65.807
2023-01-11,61.69
2023-01-12,62.987
2023-01-13,61.65
2023-01-16,52.44
2023-01-17,56.445
2023-01-18,58.095
2023-01-19,56.461
2023-01-20,63.332
2023-01-23,62.6
2023-01-24,55.027
2023-01-25,53.85
2023-01-26,54.0
2023-01-27,52.42
2023-01-30,52.6
2023-01-31,55.225
2023-02-01,57.43
2023-02-02,54.708
2023-02-03,55.763
2023-02-06,55.261
2023-02-07,52.599
2023-02-08,50.737
2023-02-09,50.0
2023-02-10,50.441
2023-02-13,49.325
2023-02-14,49.7
2023-02-15,52.016
2023-02-16,49.5
2023-02-17,46.45
2023-02-20,47.5
2023-02-21,46.068
2023-02-22,48.069
2023-02-23,48.602
2023-02-24,48.85
2023-02-27,45.308
2023-02-28,45.3
2023-03-01,45.4
2023-03-02,45.425
2023-03-03,44.002
2023-03-06,41.75
2023-03-07,42.795
2023-03-08,41.545
2023-03-09,42.56
2023-03-10,52.038
2023-03-13,49.228
2023-03-14,43.644
2023-03-15,42.541
2023-03-16,43.959
2023-03-17,42.537
2023-03-20,39.03
2023-03-21,42.05
2023-03-22,39.622
2023-03-23,42.607
2023-03-24,40.77
2023-03-27,41.878
2023-03-28,42.215
2023-03-29,41.902
2023-03-30,42.639
2023-03-31,46.808
2023-04-03,50.137
2023-04-04,45.87
2023-04-05,44.0
2023-04-06,42.158
2023-04-11,42.56
2023-04-12,41.67
2023-04-13,41.0
2023-04-14,39.95
2023-04-17,39.96
2023-04-18,41.392
2023-04-19,38.6
2023-04-20,38.78
2023-04-21,37.66
2023-04-24,37.4
2023-04-25,37.02
2023-04-26,35.68
2023-04-27,35.9
2023-04-28,35.49
2023-05-02,34.85
2023-05-03,34.15
2023-05-04,33.54
2023-05-05,34.616
2023-05-08,34.866
2023-05-09,34.234
2023-05-10,33.318
2023-05-11,33.45
2023-05-12,31.314
2023-05-15,30.71
2023-05-16,29.827
2023-05-17,29.93
2023-05-18,27.8
2023-05-19,28.05
2023-05-22,27.78
2023-05-23,27.25
2023-05-24,26.42
2023-05-25,24.18
2023-05-26,23.1
2023-05-29,24.16
2023-05-30,23.927
2023-05-31,26.14
2023-06-01,22.761
2023-06-02,23.254
2023-06-05,28.04
2023-06-06,24.533
2023-06-07,25.872
2023-06-08,26.476
2023-06-09,31.66
2023-06-12,30.464
2023-06-13,35.285
2023-06-14,37.469
2023-06-15,40.099
2023-06-16,34.263
2023-06-19,34.073
2023-06-20,38.036
2023-06-21,36.119
2023-06-22,33.613
2023-06-23,31.941
2023-06-26,31.75
2023-06-27,33.833
2023-06-28,33.513
2023-06-29,34.386
2023-06-30,36.5
2023-07-03,33.41
2023-07-04,34.864
2023-07-05,33.845
2023-07-06,31.745
2023-07-07,32.809
2023-07-10,29.7
2023-07-11,28.465
2023-07-12,26.15
2023-07-13,26.3
2023-07-14,25.52
2023-07-17,24.9
2023-07-18,26.59
2023-07-19,26.81
2023-07-20,27.946
2023-07-21,28.255
2023-07-24,30.325
2023-07-25,32.75
2023-07-26,29.5
2023-07-27,28.472
2023-07-28,25.919
2023-07-31,28.19
2023-08-01,27.055
2023-08-02,28.45
2023-08-03,30.375
2023-08-04,28.719
2023-08-07,30.2
2023-08-08,31.2
2023-08-09,39.673
2023-08-10,36.86
2023-08-11,35.174
2023-08-14,34.077
2023-08-15,38.652
2023-08-16,37.44
2023-08-17,36.6
2023-08-18,36.059
2023-08-21,40.503
2023-08-22,42.381
2023-08-23,36.89
2023-08-24,31.502
2023-08-25,34.562
2023-08-28,37.95
2023-08-29,35.02
2023-08-30,35.69
2023-08-31,34.6
2023-09-01,34.81
2023-09-04,33.003
