Date,HIGH,LOW,OPEN,CLOSE,VOLUME,ticker
2015-05-26,,,,20.604,,PNCGQc1
2015-05-27,,,,20.6,,PNCGQc1
2015-05-28,20.7,20.675,20.7,20.653,60,PNCGQc1
2015-05-29,,,,20.5,,PNCGQc1
2015-06-01,,,,20.309,,PNCGQc1
2015-06-02,,,,20.285,,PNCGQc1
2015-06-03,,,,20.296,,PNCGQc1
2015-06-04,,,,20.249,,PNCGQc1
2015-06-05,20.175,20.175,20.175,20.278,60,PNCGQc1
2015-06-08,,,,20.48,,PNCGQc1
2015-06-09,20.6,20.6,20.6,20.576,15,PNCGQc1
2015-06-10,20.625,20.625,20.625,20.656,30,PNCGQc1
2015-06-11,,,,20.228,,PNCGQc1
2015-06-12,,,,20.187,,PNCGQc1
2015-06-15,20.3,20.3,20.3,20.18,120,PNCGQc1
2015-06-16,,,,20.41,0,PNCGQc1
2015-06-17,20.3,20.3,20.3,20.32,10,PNCGQc1
2015-06-18,20.35,20.25,20.25,20.259,80,PNCGQc1
2015-06-19,,,,20.525,0,PNCGQc1
2015-06-22,,,,20.809,0,PNCGQc1
2015-06-23,,,,20.738,0,PNCGQc1
2015-06-24,,,,20.78,0,PNCGQc1
2015-06-25,,,,20.651,0,PNCGQc1
2015-06-26,20.65,20.65,20.65,20.72,120,PNCGQc1
2015-06-29,,,,21.536,0,PNCGQc1
2015-06-30,21.6,21.6,21.6,21.649,5,PNCGQc1
2015-07-01,,,,21.74,0,PNCGQc1
2015-07-02,,,,21.86,0,PNCGQc1
2015-07-03,,,,21.84,0,PNCGQc1
2015-07-06,,,,21.66,0,PNCGQc1
2015-07-07,,,,21.55,0,PNCGQc1
2015-07-08,21.325,21.325,21.325,21.33,5,PNCGQc1
2015-07-09,,,,21.57,0,PNCGQc1
2015-07-10,,,,21.69,0,PNCGQc1
2015-07-13,,,,21.79,0,PNCGQc1
2015-07-14,,,,21.6,0,PNCGQc1
2015-07-15,,,,21.71,0,PNCGQc1
2015-07-16,,,,21.81,0,PNCGQc1
2015-07-17,,,,21.86,0,PNCGQc1
2015-07-20,,,,21.62,0,PNCGQc1
2015-07-21,21.55,21.55,21.55,21.51,5,PNCGQc1
2015-07-22,,,,21.48,0,PNCGQc1
2015-07-23,,,,21.29,0,PNCGQc1
2015-07-24,,,,21.28,0,PNCGQc1
2015-07-27,,,,21.16,0,PNCGQc1
2015-07-28,,,,21.39,0,PNCGQc1
2015-07-29,,,,21.38,0,PNCGQc1
2015-07-30,,,,21.52,0,PNCGQc1
2015-07-31,,,,21.18,0,PNCGQc1
2015-08-03,,,,20.94,0,PNCGQc1
2015-08-04,,,,20.82,0,PNCGQc1
2015-08-05,,,,20.83,0,PNCGQc1
2015-08-06,,,,20.91,0,PNCGQc1
2015-08-07,,,,20.72,0,PNCGQc1
2015-08-10,,,,20.81,0,PNCGQc1
2015-08-11,,,,20.72,0,PNCGQc1
2015-08-12,20.55,20.55,20.55,20.33,10,PNCGQc1
2015-08-13,20.575,20.575,20.575,20.33,30,PNCGQc1
2015-08-14,,,,20.39,0,PNCGQc1
2015-08-17,,,,20.3,0,PNCGQc1
2015-08-18,,,,20.42,0,PNCGQc1
2015-08-19,,,,20.1,0,PNCGQc1
2015-08-20,,,,19.95,0,PNCGQc1
2015-08-21,,,,19.83,0,PNCGQc1
2015-08-24,,,,19.34,0,PNCGQc1
2015-08-25,,,,19.75,0,PNCGQc1
2015-08-26,19.6,19.6,19.6,19.54,3,PNCGQc1
2015-08-27,,,,19.84,0,PNCGQc1
2015-08-28,,,,19.92,0,PNCGQc1
2015-09-01,,,,20.03,0,PNCGQc1
2015-09-02,,,,19.99,0,PNCGQc1
2015-09-03,,,,20.19,0,PNCGQc1
2015-09-04,,,,19.97,0,PNCGQc1
2015-09-07,20.1,20.1,20.1,19.77,30,PNCGQc1
2015-09-08,19.85,19.85,19.85,19.9,10,PNCGQc1
2015-09-09,,,,19.87,0,PNCGQc1
2015-09-10,,,,19.87,0,PNCGQc1
2015-09-11,,,,19.75,0,PNCGQc1
2015-09-14,19.9,19.9,19.9,19.63,5,PNCGQc1
2015-09-15,,,,19.51,0,PNCGQc1
2015-09-16,,,,19.69,0,PNCGQc1
2015-09-17,,,,19.49,0,PNCGQc1
2015-09-18,,,,19.33,0,PNCGQc1
2015-09-21,,,,19.27,0,PNCGQc1
2015-09-22,,,,19.34,0,PNCGQc1
2015-09-23,,,,19.26,0,PNCGQc1
2015-09-24,,,,19.09,0,PNCGQc1
2015-09-25,,,,19.2,0,PNCGQc1
2015-09-28,,,,18.91,0,PNCGQc1
2015-09-29,,,,19.14,0,PNCGQc1
2015-09-30,19.2,19.15,19.2,19.12,30,PNCGQc1
2015-10-01,,,,18.91,0,PNCGQc1
2015-10-02,18.725,18.725,18.725,18.61,20,PNCGQc1
2015-10-05,18.9,18.9,18.9,18.88,2,PNCGQc1
2015-10-06,19.375,19.375,19.375,19.55,20,PNCGQc1
2015-10-07,19.4,19.175,19.4,19.13,120,PNCGQc1
2015-10-08,19.15,19.15,19.15,19.4,2,PNCGQc1
2015-10-09,19.3,19.3,19.3,19.18,5,PNCGQc1
2015-10-12,,,,18.83,,PNCGQc1
2015-10-13,18.65,18.65,18.65,18.61,10,PNCGQc1
2015-10-14,18.5,18.5,18.5,18.48,1,PNCGQc1
2015-10-15,18.625,18.625,18.625,18.61,10,PNCGQc1
2015-10-16,18.65,18.65,18.65,18.65,5,PNCGQc1
2015-10-19,,,,18.86,,PNCGQc1
2015-10-20,,,,18.48,,PNCGQc1
2015-10-21,,,,18.4,,PNCGQc1
2015-10-22,,,,18.52,,PNCGQc1
2015-10-23,18.65,18.65,18.65,18.76,20,PNCGQc1
2015-10-26,18.5,18.45,18.5,18.42,85,PNCGQc1
2015-10-27,18.55,18.45,18.55,18.42,60,PNCGQc1
2015-10-28,18.45,18.45,18.45,18.43,30,PNCGQc1
2015-10-29,,,,18.5,,PNCGQc1
2015-10-30,18.375,18.375,18.375,18.41,10,PNCGQc1
2015-11-02,18.2,18.125,18.125,18.19,10,PNCGQc1
2015-11-03,18.225,18.075,18.075,18.2,300,PNCGQc1
2015-11-04,18.425,18.4,18.4,18.38,80,PNCGQc1
2015-11-05,18.175,18.175,18.175,18.03,30,PNCGQc1
2015-11-06,18.1,18.1,18.1,18.13,5,PNCGQc1
2015-11-09,,,,17.76,,PNCGQc1
2015-11-10,17.7,17.7,17.7,17.57,15,PNCGQc1
2015-11-11,17.625,17.5,17.625,17.45,25,PNCGQc1
2015-11-12,17.2,17.2,17.2,17.29,5,PNCGQc1
2015-11-13,,,,17.39,,PNCGQc1
2015-11-16,17.7,17.625,17.7,17.63,6,PNCGQc1
2015-11-17,,,,18.29,,PNCGQc1
2015-11-18,,,,17.94,,PNCGQc1
2015-11-19,,,,18.05,,PNCGQc1
2015-11-20,18.0,17.825,18.0,17.76,50,PNCGQc1
2015-11-23,17.575,17.575,17.575,17.71,5,PNCGQc1
2015-11-24,18.0,18.0,18.0,17.98,50,PNCGQc1
2015-11-25,18.025,18.0,18.0,18.17,15,PNCGQc1
2015-11-26,,,,18.17,,PNCGQc1
2015-11-27,,,,18.19,,PNCGQc1
2015-11-30,18.125,18.125,18.125,18.58,10,PNCGQc1
2015-12-01,18.525,18.525,18.525,18.39,2,PNCGQc1
2015-12-02,,,,17.91,,PNCGQc1
2015-12-03,17.9,17.7,17.9,17.68,65,PNCGQc1
2015-12-04,,,,17.66,,PNCGQc1
2015-12-07,17.175,17.175,17.175,17.16,5,PNCGQc1
2015-12-08,17.175,17.175,17.175,17.02,,PNCGQc1
2015-12-09,,,,16.88,,PNCGQc1
2015-12-10,16.75,16.75,16.75,16.8,5,PNCGQc1
2015-12-11,16.75,16.75,16.75,16.45,,PNCGQc1
2015-12-14,,,,16.17,,PNCGQc1
2015-12-15,,,,16.39,,PNCGQc1
2015-12-16,16.175,16.15,16.175,15.96,15,PNCGQc1
2015-12-17,,,,16.01,,PNCGQc1
2015-12-18,15.9,15.9,15.9,15.83,90,PNCGQc1
2015-12-21,15.475,15.475,15.475,15.31,60,PNCGQc1
2015-12-22,,,,15.23,,PNCGQc1
2015-12-23,15.075,15.075,15.075,14.92,10,PNCGQc1
2015-12-24,,,,14.84,,PNCGQc1
2015-12-29,,,,15.68,,PNCGQc1
2015-12-30,,,,15.21,,PNCGQc1
2015-12-31,,,,14.99,,PNCGQc1
2016-01-04,14.85,14.85,14.85,14.68,10,PNCGQc1
2016-01-05,15.0,14.9,14.9,14.82,25,PNCGQc1
2016-01-06,,,,15.13,,PNCGQc1
2016-01-07,,,,15.42,,PNCGQc1
2016-01-08,,,,14.63,,PNCGQc1
2016-01-11,,,,14.57,,PNCGQc1
2016-01-12,,,,14.06,,PNCGQc1
2016-01-13,,,,14.23,,PNCGQc1
2016-01-14,,,,13.78,,PNCGQc1
2016-01-15,13.45,13.425,13.45,13.31,20,PNCGQc1
2016-01-18,,,,13.46,,PNCGQc1
2016-01-19,,,,13.28,,PNCGQc1
2016-01-20,,,,12.91,,PNCGQc1
2016-01-21,,,,12.88,,PNCGQc1
2016-01-22,,,,13.7,,PNCGQc1
2016-01-25,,,,13.16,,PNCGQc1
2016-01-26,,,,13.32,,PNCGQc1
2016-01-27,,,,13.76,,PNCGQc1
2016-01-28,13.825,13.825,13.825,14.15,10,PNCGQc1
2016-01-29,,,,13.8,,PNCGQc1
2016-02-01,,,,13.23,,PNCGQc1
2016-02-02,13.1,13.1,13.1,13.27,10,PNCGQc1
2016-02-03,,,,13.3,,PNCGQc1
2016-02-04,12.9,12.9,12.9,12.81,5,PNCGQc1
2016-02-05,,,,12.7,,PNCGQc1
2016-02-08,,,,12.61,,PNCGQc1
2016-02-09,12.8,12.8,12.8,12.54,5,PNCGQc1
2016-02-10,,,,12.42,,PNCGQc1
2016-02-11,,,,12.32,,PNCGQc1
2016-02-12,,,,12.53,,PNCGQc1
2016-02-15,,,,12.4,,PNCGQc1
2016-02-16,,,,12.18,,PNCGQc1
2016-02-17,12.225,12.15,12.15,12.21,10,PNCGQc1
2016-02-18,,,,12.42,,PNCGQc1
2016-02-19,,,,12.53,,PNCGQc1
2016-02-22,,,,12.82,,PNCGQc1
2016-02-23,,,,12.58,,PNCGQc1
2016-02-24,,,,12.27,,PNCGQc1
2016-02-25,,,,12.31,,PNCGQc1
2016-02-26,,,,12.44,,PNCGQc1
2016-02-29,,,,12.5,,PNCGQc1
2016-03-01,,,,12.46,,PNCGQc1
2016-03-02,,,,12.49,,PNCGQc1
2016-03-03,12.4,12.4,12.4,12.34,5,PNCGQc1
2016-03-04,,,,12.14,,PNCGQc1
2016-03-07,12.175,12.175,12.175,12.14,5,PNCGQc1
2016-03-08,,,,12.18,,PNCGQc1
2016-03-09,,,,12.33,,PNCGQc1
2016-03-10,,,,12.16,,PNCGQc1
2016-03-11,,,,12.16,,PNCGQc1
2016-03-14,,,,12.18,,PNCGQc1
2016-03-15,,,,12.23,,PNCGQc1
2016-03-16,12.175,12.175,12.175,12.15,30,PNCGQc1
2016-03-17,12.3,12.3,12.3,12.28,20,PNCGQc1
2016-03-18,,,,12.29,,PNCGQc1
2016-03-21,,,,12.11,,PNCGQc1
2016-03-22,,,,12.18,,PNCGQc1
2016-03-23,,,,12.14,,PNCGQc1
2016-03-24,12.325,12.275,12.275,12.21,110,PNCGQc1
2016-03-29,,,,12.13,,PNCGQc1
2016-03-30,,,,12.3,,PNCGQc1
2016-03-31,,,,12.22,,PNCGQc1
2016-04-01,11.925,11.85,11.925,11.91,40,PNCGQc1
2016-04-04,,,,11.65,,PNCGQc1
2016-04-05,11.4,11.4,11.4,11.64,120,PNCGQc1
2016-04-06,,,,11.66,,PNCGQc1
2016-04-07,,,,11.39,,PNCGQc1
2016-04-08,,,,11.44,,PNCGQc1
2016-04-11,11.475,11.475,11.475,11.58,15,PNCGQc1
2016-04-12,,,,11.66,,PNCGQc1
2016-04-13,,,,11.67,,PNCGQc1
2016-04-14,,,,11.55,,PNCGQc1
2016-04-14,,,,11.55,,PNCGQc1
2016-04-15,11.525,11.5,11.5,11.53,20,PNCGQc1
2016-04-18,,,,11.72,,PNCGQc1
2016-04-19,,,,11.95,,PNCGQc1
2016-04-20,,,,12.18,,PNCGQc1
2016-04-21,,,,12.91,,PNCGQc1
2016-04-22,12.675,12.675,12.675,13.31,15,PNCGQc1
2016-04-25,13.175,12.95,12.95,13.3,180,PNCGQc1
2016-04-26,14.05,13.7,13.725,14.13,90,PNCGQc1
2016-04-27,14.55,14.35,14.425,14.28,70,PNCGQc1
2016-04-28,,,,13.1,,PNCGQc1
2016-04-29,,,,12.94,,PNCGQc1
2016-05-03,12.425,12.425,12.425,12.48,40,PNCGQc1
2016-05-04,12.65,12.575,12.575,12.73,90,PNCGQc1
2016-05-05,,,,13.19,,PNCGQc1
2016-05-06,,,,13.23,,PNCGQc1
2016-05-09,13.8,13.8,13.8,13.31,15,PNCGQc1
2016-05-10,13.125,13.125,13.125,13.29,5,PNCGQc1
2016-05-11,,,,13.38,,PNCGQc1
2016-05-12,,,,13.26,,PNCGQc1
2016-05-13,13.25,13.25,13.25,13.17,5,PNCGQc1
2016-05-16,,,,13.37,,PNCGQc1
2016-05-17,,,,13.43,,PNCGQc1
2016-05-18,13.4,13.4,13.4,13.38,20,PNCGQc1
2016-05-19,,,,13.3,,PNCGQc1
2016-05-20,,,,13.34,,PNCGQc1
2016-05-23,13.175,13.175,13.175,13.21,30,PNCGQc1
2016-05-24,,,,13.25,,PNCGQc1
2016-05-25,,,,13.54,,PNCGQc1
2016-05-26,13.725,13.725,13.725,13.76,5,PNCGQc1
2016-05-27,,,,14.1,,PNCGQc1
2016-05-31,14.475,14.35,14.35,14.42,25,PNCGQc1
2016-06-01,,,,14.35,,PNCGQc1
2016-06-02,,,,14.51,,PNCGQc1
2016-06-03,14.55,14.55,14.55,14.42,30,PNCGQc1
2016-06-06,14.7,14.65,14.65,14.68,20,PNCGQc1
2016-06-07,14.675,14.675,14.675,14.87,10,PNCGQc1
2016-06-08,,,,14.61,,PNCGQc1
2016-06-09,,,,14.36,,PNCGQc1
2016-06-10,,,,14.16,,PNCGQc1
2016-06-13,13.9,13.9,13.9,14.03,25,PNCGQc1
2016-06-14,,,,14.27,,PNCGQc1
2016-06-15,14.6,14.425,14.6,14.38,35,PNCGQc1
2016-06-16,14.275,14.25,14.25,14.31,30,PNCGQc1
2016-06-17,14.575,14.575,14.575,14.61,10,PNCGQc1
2016-06-20,15.35,15.35,15.35,15.31,10,PNCGQc1
2016-06-21,,,,14.93,,PNCGQc1
2016-06-22,15.5,15.5,15.5,15.42,10,PNCGQc1
2016-06-23,15.65,15.65,15.65,15.43,5,PNCGQc1
2016-06-24,,,,15.01,,PNCGQc1
2016-06-27,14.7,14.7,14.7,14.52,10,PNCGQc1
2016-06-28,,,,14.48,,PNCGQc1
2016-06-29,,,,16.81,,PNCGQc1
2016-06-30,16.5,16.5,16.5,16.39,25,PNCGQc1
2016-07-01,16.675,16.675,16.675,16.6,10,PNCGQc1
2016-07-04,,,,16.97,,PNCGQc1
2016-07-05,,,,16.5,,PNCGQc1
2016-07-06,,,,16.5,,PNCGQc1
2016-07-07,,,,16.72,,PNCGQc1
2016-07-08,,,,16.45,,PNCGQc1
2016-07-11,,,,16.37,,PNCGQc1
2016-07-12,,,,16.59,,PNCGQc1
2016-07-13,,,,16.41,,PNCGQc1
2016-07-14,,,,16.48,,PNCGQc1
2016-07-15,,,,17.09,,PNCGQc1
2016-07-18,17.075,17.0,17.075,16.94,60,PNCGQc1
2016-07-19,,,,16.95,,PNCGQc1
2016-07-20,,,,17.04,,PNCGQc1
2016-07-21,,,,17.21,,PNCGQc1
2016-07-22,,,,17.02,,PNCGQc1
2016-07-25,,,,16.95,,PNCGQc1
2016-07-26,,,,16.72,,PNCGQc1
2016-07-27,16.8,16.8,16.8,16.68,10,PNCGQc1
2016-07-28,16.575,16.575,16.575,16.46,10,PNCGQc1
2016-07-29,,,,16.44,,PNCGQc1
2016-08-01,,,,15.96,,PNCGQc1
2016-08-02,15.975,15.9,15.925,15.77,45,PNCGQc1
2016-08-03,15.825,15.8,15.825,15.76,25,PNCGQc1
2016-08-04,,,,15.67,,PNCGQc1
2016-08-05,,,,15.52,,PNCGQc1
2016-08-08,15.6,15.55,15.55,15.45,15,PNCGQc1
2016-08-09,15.575,15.575,15.575,15.49,10,PNCGQc1
2016-08-10,,,,15.46,,PNCGQc1
2016-08-11,,,,15.46,,PNCGQc1
2016-08-12,,,,15.33,,PNCGQc1
2016-08-15,15.0,15.0,15.0,15.26,10,PNCGQc1
2016-08-16,,,,15.42,,PNCGQc1
2016-08-17,,,,15.52,,PNCGQc1
2016-08-18,,,,15.46,,PNCGQc1
2016-08-19,,,,15.03,,PNCGQc1
2016-08-22,,,,14.92,,PNCGQc1
2016-08-23,14.925,14.925,14.925,15.0,10,PNCGQc1
2016-08-24,,,,14.76,,PNCGQc1
2016-08-25,,,,14.78,,PNCGQc1
2016-08-26,14.95,14.95,14.95,15.09,5,PNCGQc1
2016-08-30,14.925,14.925,14.925,14.86,5,PNCGQc1
2016-08-31,14.7,14.7,14.7,14.58,10,PNCGQc1
2016-09-01,,,,14.44,,PNCGQc1
2016-09-02,14.55,14.55,14.55,14.45,10,PNCGQc1
2016-09-05,14.925,14.925,14.925,14.54,5,PNCGQc1
2016-09-06,14.325,14.325,14.325,14.33,10,PNCGQc1
2016-09-07,,,,14.06,,PNCGQc1
2016-09-08,14.075,14.05,14.05,14.02,10,PNCGQc1
2016-09-09,14.025,14.025,14.025,13.87,10,PNCGQc1
2016-09-12,,,,13.83,,PNCGQc1
2016-09-13,,,,13.94,,PNCGQc1
2016-09-14,,,,13.83,,PNCGQc1
2016-09-15,,,,14.13,,PNCGQc1
2016-09-16,,,,14.32,,PNCGQc1
2016-09-19,,,,14.86,,PNCGQc1
2016-09-20,,,,14.44,,PNCGQc1
2016-09-21,,,,14.72,,PNCGQc1
2016-09-22,,,,15.0,,PNCGQc1
2016-09-23,,,,15.36,,PNCGQc1
2016-09-26,15.3,15.3,15.3,15.29,10,PNCGQc1
2016-09-27,15.05,14.8,15.05,14.61,10,PNCGQc1
2016-09-28,15.0,14.95,15.0,15.15,30,PNCGQc1
2016-09-29,,,,16.31,,PNCGQc1
2016-09-30,,,,16.05,,PNCGQc1
2016-10-03,,,,16.25,,PNCGQc1
2016-10-04,,,,16.58,,PNCGQc1
2016-10-05,16.6,16.6,16.6,16.64,30,PNCGQc1
2016-10-06,,,,17.05,,PNCGQc1
2016-10-07,16.775,16.775,16.775,16.61,20,PNCGQc1
2016-10-10,,,,16.58,,PNCGQc1
2016-10-11,,,,16.17,,PNCGQc1
2016-10-12,,,,16.2,,PNCGQc1
2016-10-13,,,,16.43,,PNCGQc1
2016-10-14,,,,16.81,,PNCGQc1
2016-10-17,16.85,16.85,16.85,16.88,20,PNCGQc1
2016-10-18,17.125,17.0,17.0,17.15,105,PNCGQc1
2016-10-19,,,,17.22,,PNCGQc1
2016-10-20,,,,17.3,,PNCGQc1
2016-10-21,17.225,17.025,17.225,17.27,40,PNCGQc1
2016-10-24,17.65,17.5,17.55,17.51,90,PNCGQc1
2016-10-25,17.725,17.675,17.675,17.76,150,PNCGQc1
2016-10-26,,,,17.52,,PNCGQc1
2016-10-27,,,,17.77,,PNCGQc1
2016-10-28,,,,17.77,,PNCGQc1
2016-10-31,,,,17.86,,PNCGQc1
2016-11-01,18.35,18.35,18.35,18.42,30,PNCGQc1
2016-11-02,18.95,18.35,18.35,18.94,200,PNCGQc1
2016-11-03,19.35,18.9,18.9,18.65,250,PNCGQc1
2016-11-04,18.25,18.25,18.25,18.09,30,PNCGQc1
2016-11-07,18.375,18.375,18.375,17.95,5,PNCGQc1
2016-11-08,,,,17.57,,PNCGQc1
2016-11-09,17.9,17.9,17.9,17.89,10,PNCGQc1
2016-11-10,18.0,17.975,18.0,18.15,70,PNCGQc1
2016-11-11,,,,17.87,,PNCGQc1
2016-11-14,,,,17.5,,PNCGQc1
2016-11-15,17.75,17.725,17.725,17.86,120,PNCGQc1
2016-11-16,,,,17.6,,PNCGQc1
2016-11-17,17.7,17.35,17.35,17.6,35,PNCGQc1
2016-11-18,17.85,17.5,17.5,17.95,60,PNCGQc1
2016-11-21,17.35,17.35,17.35,17.38,15,PNCGQc1
2016-11-22,17.55,17.55,17.55,17.7,20,PNCGQc1
2016-11-23,17.75,17.75,17.75,17.94,10,PNCGQc1
2016-11-24,17.75,17.65,17.65,17.83,25,PNCGQc1
2016-11-25,17.775,17.7,17.75,17.53,150,PNCGQc1
2016-11-28,17.875,17.875,17.875,17.9,10,PNCGQc1
2016-11-29,17.925,17.925,17.925,17.98,10,PNCGQc1
2016-11-30,17.9,17.9,17.9,18.14,10,PNCGQc1
2016-12-01,,,,17.98,,PNCGQc1
2016-12-02,,,,17.44,,PNCGQc1
2016-12-05,16.95,16.95,16.95,16.87,30,PNCGQc1
2016-12-06,,,,16.4,,PNCGQc1
2016-12-07,16.425,16.375,16.375,16.21,40,PNCGQc1
2016-12-08,16.05,16.0,16.05,16.51,40,PNCGQc1
2016-12-09,16.725,16.475,16.725,16.49,30,PNCGQc1
2016-12-12,,,,16.92,,PNCGQc1
2016-12-13,,,,17.24,,PNCGQc1
2016-12-14,,,,16.96,,PNCGQc1
2016-12-15,17.2,17.05,17.2,17.06,90,PNCGQc1
2016-12-16,17.5,17.15,17.15,17.62,30,PNCGQc1
2016-12-19,,,,17.46,,PNCGQc1
2016-12-20,,,,17.56,,PNCGQc1
2016-12-21,,,,17.72,,PNCGQc1
2016-12-22,18.175,17.85,17.85,18.16,295,PNCGQc1
2016-12-23,18.175,18.1,18.1,18.18,210,PNCGQc1
2016-12-28,18.7,18.675,18.675,18.64,20,PNCGQc1
2016-12-29,,,,18.17,,PNCGQc1
2016-12-30,,,,18.42,,PNCGQc1
2017-01-03,17.95,17.95,17.95,17.62,10,PNCGQc1
2017-01-04,,,,17.99,,PNCGQc1
2017-01-05,,,,17.84,,PNCGQc1
2017-01-06,,,,17.57,,PNCGQc1
2017-01-09,,,,17.82,,PNCGQc1
2017-01-10,,,,18.23,,PNCGQc1
2017-01-11,,,,18.67,,PNCGQc1
2017-01-12,18.75,18.75,18.75,18.38,5,PNCGQc1
2017-01-13,,,,18.28,,PNCGQc1
2017-01-16,,,,17.85,,PNCGQc1
2017-01-17,,,,18.2,,PNCGQc1
2017-01-18,,,,18.37,,PNCGQc1
2017-01-19,,,,18.36,,PNCGQc1
2017-01-20,,,,18.76,,PNCGQc1
2017-01-23,,,,18.91,,PNCGQc1
2017-01-24,,,,18.57,,PNCGQc1
2017-01-25,18.325,18.325,18.325,18.2,15,PNCGQc1
2017-01-26,,,,18.21,,PNCGQc1
2017-01-27,,,,18.02,,PNCGQc1
2017-01-30,,,,18.27,,PNCGQc1
2017-01-31,,,,18.41,,PNCGQc1
